X,Y,OBJECT ID,GLOBAL ID,REQUEST ID,USER  TYPE,REQUEST TYPE,REQUEST DATE,STATUS,STREET SEG ID,COMMENTS
-76.96140321,38.87757715,1011,{231B452E-308B-4AEF-9D82-3172D18083CE},1011,Biker,Red light running,2015/07/02 15:58:42+00,Unassigned,10892,"The light at the roundabout here doesn't recognize bikes, they constantly have to run the red unless a car is also waiting to go straight"
-77.02575218,38.91100049,1012,{556DCEEF-149E-4D25-B581-65AE0EEF92E9},1012,Biker,Other Biking Issue,2015/07/02 16:00:39+00,Unassigned,12623,"This section of Rhode Island Ave is riddled with potholes, so cyclists are often forced to go into the middle lane of traffic, which is extremely dangerous."
-77.0404478,38.90374979,1013,{5091EA87-46C4-482B-ADBA-50DBB06D8CBD},1013,Biker,Double parking,2015/07/02 16:05:57+00,Unassigned,8858,Street vendor often illegally parks in left turn lane during morning and evening rush hour periods - blocks both the turn lane and bottlenecks the bike lane
-77.04455689,38.90566321,1014,{F5787F2E-2727-47DA-89C0-95EC18659F28},1014,Biker,Other Biking Issue,2015/07/02 16:09:56+00,Unassigned,11513,"Cars and trucks often turn right onto 20th street from the the middle lane (not the right-hand turn lane), often cutting off cyclists and forcing them to either slam on the brakes or swerve onto the sidewalk to avoid hitting them."
-77.01682916,38.91112737,1015,{2829C874-5F4B-4A1B-8352-FDC7EEC39F33},1015,Biker,Speeding,2015/07/02 16:12:35+00,Unassigned,2304,"Cars often drive way too fast down this section of New Jersey Ave, in both directions. I witnessed a cyclist get hit by a car here after the car was speeding to go through a red light and the signal already turned green for traffic going east on Q."
-77.04159991,38.90645578,1016,{48F8FD0A-9149-476C-9925-E553010F7157},1016,Pedestrian,Red light running,2015/07/02 16:20:55+00,Unassigned,9279,"Peds crossing CT Ave @ 18TH ST NW is a disaster. Drivers run the red lights and block the crosswalks, forcing pedestrians into the traffic lanes. There also simply isn't enough time on the crosswalk countdown to cross 6 lanes of traffic."
-77.02810625,38.88283865,1017,{90A95FAD-BC53-4502-9F85-9E3441C436D4},1017,Car Driver,Other Driving Issue,2015/07/02 16:21:13+00,Unassigned,12591,Why can't northbound traffic from Maine onto 12th have a permanent green light? There's no other traffic turning onto 12th here. Just give those turning left to continue on Maine red and green arrows. Thanks for considering!
-77.04245761,38.92282031,1018,{EC9AE5E8-A088-4018-975F-00C4BCE29F0C},1018,Car Driver,Other Walking Issue,2015/07/02 16:39:30+00,Unassigned,5292,This should be signed as no-right turn on red
-77.00713675,38.91747429,1019,{AED0D6F2-6D01-4818-A5EA-64ADD4E1CA35},1019,Pedestrian,Not enough time to cross,2015/07/02 16:39:47+00,Unassigned,7188,
-77.02397181,38.90963804,1020,{51929BD3-68BC-4D3C-86E7-BFBCF33D521C},1020,Pedestrian,Poor visibility,2015/07/02 16:45:41+00,Unassigned,9610,"With the new sidewalk closure around the O Street Market and accompanying advertising signage, both pedestrians and drivers have difficulty seeing the northbound and westbound oncoming traffic at the corner of 9th & P."
-77.01756055,38.89180209,1021,{9DD66092-12B2-4243-A80E-B5C041A37FA6},1021,Biker,Blocking the bikebox,2015/07/02 16:53:57+00,Unassigned,11684,Often drivers pull up and through the bike box here both in the left and right hand lane.
-76.99765576,38.86240571,1022,{648A765B-FC43-4892-BD6C-67F6F6088662},1022,Pedestrian,Not enough time to cross,2015/07/02 16:54:53+00,Unassigned,10985,There isn't enough time for older people or seniors to cross here.
-76.99153611,38.87849963,1023,{2860C314-63CE-47F8-AA97-611F054D58EC},1023,Pedestrian,Other Walking Issue,2015/07/02 16:57:41+00,Unassigned,5669,There needs to be a crosswalk around the K Street intersection.
-77.02077689,38.89613843,1024,{88F286C9-A472-486E-8DDE-78960D5F8BE9},1024,Biker,Other Biking Issue,2015/07/02 16:59:34+00,Unassigned,6437,A lot of vehicles will stop and park along the E Street bike lane.
-77.07783173,38.93788487,1025,{634D0D0E-C8DC-4966-818E-84C70888AC23},1025,Pedestrian,Blocking the crosswalk,2015/07/02 15:07:49+00,Unassigned,3311,"As defined by DCMR 18-99, crosswalks exist on all sides of an intersection (and peds have right of way at all crosswalks) but DDOT has posted signs here allowing people to park in the unmarked crosswalks on both sides of this intersection."
-77.07515207,38.93557346,1026,{2B12A079-088A-4E32-BB2E-380836D58567},1026,Pedestrian,Blocking the crosswalk,2015/07/02 15:08:22+00,Unassigned,2534,"As defined by DCMR 18-99, crosswalks exist on all sides of an intersection (and peds have right of way at all crosswalks) but DDOT has posted signs here allowing people to park in the unmarked crosswalks on both sides of this intersection."
-77.02703716,38.91919102,1027,{CE127921-CEED-4540-9B6B-A1461E4B1151},1027,Biker,Other Biking Issue,2015/07/02 15:08:45+00,Unassigned,5785,This whole stretch of 11th from Florida to S st is awful for bikers and cars. Cars don't want to share the sharrowed lane with bikers and pass very dangerously to get around them. The road is also very torn up.
-77.07594491,38.93924615,1028,{7F913BBF-29F0-442D-8A24-F748B4278409},1028,Pedestrian,Blocking the crosswalk,2015/07/02 15:08:51+00,Unassigned,3538,"As defined by DCMR 18-99, crosswalks exist on all sides of an intersection (and peds have right of way at all crosswalks) but DDOT has posted signs here allowing people to park in the unmarked crosswalks on both sides of this intersection."
-77.07831603,38.94550637,1029,{D81B6C99-B6C9-4003-86F5-E4C434C1F7F7},1029,Pedestrian,Failure to stop for pedestrians,2015/07/02 15:09:56+00,Unassigned,2949,Drivers routinely fail to stop and give right of way to pedestrians at this crosswalk.
-77.02971362,38.92515862,1030,{F40C4B27-72C9-4DA8-999D-6943CE95515D},1030,Car Driver,Poor visibility,2015/07/02 15:11:19+00,Unassigned,8781,"The last big storm blew down the convex safety mirror hung opposite this alley.  Cars coming out of this alley now cannot see other cars, bikes, and peds.  PLEASE reinstall a new safety mirror opposite this alley on 13th between Fairmont and Girard"
-77.04489952,38.90566439,1031,{65C4EBA4-86D9-4AEF-B132-92C5E394E27C},1031,Pedestrian,Blocking the crosswalk,2015/07/02 15:11:52+00,Unassigned,2115,Taxis and Uber drivers block the crosswalk to drop off passengers here.
-77.06281378,38.90518441,1032,{241D3F6C-A3E7-451C-B6C4-7D80C6566EEB},1032,Pedestrian,Not enough time to cross,2015/07/02 15:13:03+00,Unassigned,7858,"The ""walk"" signal for the west crosswalk is only 4 seconds.  This is not enough time for the crowds at this point to get off the curb (as peds are required to do by DC Code 50-2201.28 and DCMR 18-23)."
-77.02704256,38.92576255,1033,{3959A45B-5A74-4239-A973-CB1DAA8E68C8},1033,Biker,Stop sign running,2015/07/02 15:13:10+00,Unassigned,9423,There needs to be a 4 way stop here. Traffic on Girard has a stop but 11th doesn't. Drivers on Girard either assume 11th street has stop signs or dangerously try to go through the intersection instead of waiting for a break in traffic.
-77.02192165,38.89327917,1034,{94D74D06-F68C-40E8-B671-0D42036AB77D},1034,Pedestrian,Red light running,2015/07/02 15:17:43+00,Unassigned,772,"Buses and other motor vehicles often begin left turn onto 7th street from eastbound Penn. Ave when left turn signal is red, posing hazard to those crossing on northern intersection of 7th & Penn. Ave."
-77.0280831,38.90462698,1035,{8A9905BD-EB36-4666-9813-9B4AF6F9F3FC},1035,Biker,Other Driving Issue,2015/07/02 15:19:14+00,Unassigned,11007,Why was this bike lane taken away? Now it goes from bike lane to sharrow to bike lane in less than a block. Cars don't give bikes room after crossing Massachusetts and STAY in the bike lane instead of transitioning properly from sharrow to bike lane.
-77.0319533,38.91645249,1036,{D1B20996-82FC-4B98-8F7D-EEB70FB43E9B},1036,Pedestrian,Failure to stop for pedestrians,2015/07/02 15:22:58+00,Unassigned,8575,Drivers routinely fail to stop and give right of way to pedestrians here.
-77.01759614,38.87823597,1037,{5558CC66-93C6-4105-8072-30C80F268710},1037,Biker,Double parking,2015/07/02 15:33:24+00,Unassigned,14208,"There are CONSTANTLY cars parked in the bike lanes on 4th ST SW between M ST and I ST. They need to be ticketed and forced to move. When biking through here, their illegal behavior often forces me to cut into traffic to avoid hitting them."
-77.044737,38.90566367,1038,{661C2408-57A3-4F21-9B78-0ED9A3DEC991},1038,Biker,Blocking the bikebox,2015/07/02 15:37:13+00,Unassigned,11513,Motorists often enter right turn lane without yielding to bike traffic in mixing zone. More adequate signage should remind drivers to yield to bike traffic before entering the turn lane.
-77.07888787,38.94651322,1039,{F6A3BB0A-671F-424A-8178-E7EC00FBBA91},1039,Pedestrian,Other Walking Issue,2015/07/02 15:52:15+00,Unassigned,10537,"DDOT's engineers have inappropriately taken ""walk"" time from pedestrians crossing the NW and SE corners of Wisconsin and Tenley and given it to drivers trying to turn.  (Compare the timing on these corners to the timing on the NE and SW corners.)"
-77.03179971,38.91261472,1040,{DC76D9D3-395F-4FBF-83B2-BECEAA4DAACF},1040,Biker,Other Driving Issue,2015/07/02 15:52:48+00,Unassigned,9471,Cars turning right do not yield to bicyclists. I've nearly been hit several times.
-76.99153252,38.88280049,1041,{17C6A2F6-E962-4BB6-BD06-BCDD94CD57E0},1041,Pedestrian,Not enough time to cross,2015/07/02 17:00:51+00,Unassigned,9797,Few people can cross all of Penn Ave in 17 seconds. I walk fast and even I have to book it.
-77.07259114,38.93349221,1042,{D69385B3-9083-442C-ACDF-C43AD4E77DE9},1042,Pedestrian,Failure to stop for pedestrians,2015/07/02 17:21:54+00,Unassigned,2323,drivers heading north on wisconsin wanting  to turn left onto macomb have a choice of being hit by cars coming southbound on wisconsin or running over pedestrians in the macomb crosswalk. Cars need a left-turn arrow there.
-77.0250858,38.88050939,1043,{8D8E9C4A-35C2-41E5-A6F9-945C5B362D81},1043,Pedestrian,Other Driving Issue,2015/07/02 17:22:27+00,Unassigned,8505,"Bus idling is common along Maine Ave, and DC's anti-idling law is not being enforced."
-77.00716856,38.89892088,1044,{378C527E-745F-4980-A7D9-22073421B330},1044,Pedestrian,Other Driving Issue,2015/07/02 17:26:34+00,Unassigned,9000,"Bus idling is endemic at Union Station's 2nd Floor.  DC's anti-idling law is not being enforced.  Despite numerous signs, bus drivers do not comply, will be argumentative when asked to stop idling a bus, and calls to MPD for enforcement are ignored."
-77.01892968,38.90384671,1045,{80652FA3-DD6F-4550-9B27-CD0D0F92D422},1045,Pedestrian,Not enough time to cross,2015/07/02 17:51:49+00,Unassigned,3503,The light to cross NY Ave along 5th st only allows 18 seconds for pedestrians. This is not long enough for handicapped pedestrians or the elderly.
-77.04489545,38.90620284,1046,{66298821-61DA-4464-9E64-4B693B1A93BC},1046,Pedestrian,Other Driving Issue,2015/07/02 18:10:16+00,Unassigned,10320,Motorists do not check for pedestrian foot traffic before pulling into or out of the garage entrance on the east side of 20th St on this block.
-76.97959096,38.882843,1047,{330630FD-CFB7-43FE-8592-7B7F481CC682},1047,Pedestrian,Poor visibility,2015/07/02 18:20:14+00,Unassigned,11954,Awkward intersection and speeding vehicles turning onto E Street from west-bound Potomac Avenue cause hazard for pedestrians in crosswalk. Needed: extended curbs to force more perpendicular entry onto/out of E St.
-76.97939251,38.88284315,1048,{CEB66CD2-807B-4792-AC44-E3AD35AE84FB},1048,Pedestrian,Failure to stop for pedestrians,2015/07/02 18:21:26+00,Unassigned,11954,"""Stop for Pedestrians"" flexipost signage needed at both crosswalks on Potomac Avenue at this intersection. Motorists rarely stop and use excessive speed."
-76.97900078,38.88298107,1049,{9B1AF42C-3E92-4496-BE0C-57AA11AE756A},1049,Pedestrian,Speeding,2015/07/02 18:26:51+00,Unassigned,1114,Several collisions here when motorists attempt to pass other vehicles that are turning north onto 18th Street. High speeds and impatience a problem at this intersection where Potomac Avenue turns to one-way.
-77.04543653,38.89210884,1050,{2B25BD92-732B-4AD7-A9F0-A187B4BBEEDF},1050,Biker,Speeding,2015/07/02 18:27:40+00,Unassigned,11288,Riding a bike on Constitution is a death wish due to the speeding cars.
-76.97900026,38.88306634,1051,{F13A23C6-3B9A-46DA-BDF5-FA63D1D0F62A},1051,Pedestrian,Stop sign running,2015/07/02 18:29:17+00,Unassigned,1114,"Motorists southbound on 18th street often turn without stopping, causing hazards for pedestrians at this intersection and further down at Potomac Avenue and E Street crosswalks. Problem: One-Way portion of Potomac Avenue encourages this behavior."
-77.05214178,38.88855774,1052,{5917A3E4-6B87-4C79-ACBF-0736EB450D96},1052,Pedestrian,Jaywalking,2015/07/02 18:29:26+00,Unassigned,8270,"A crosswalk is needed here. Pedestrians realize that they can't get to the other side without going all the way to Virginia, so they just jaywalk."
-76.99497659,38.87881945,1053,{A5203B84-2CEB-425C-8F67-0B3D2CCF16D4},1053,Car Driver,Speeding,2015/07/02 18:30:44+00,Unassigned,2552,This is 45 mph. Cars regularly pass me going at least 65.
-76.99496836,38.88419165,1054,{D68B9A02-A5E4-4F23-AA35-5737A7BF00C9},1054,Pedestrian,Not enough time to cross,2015/07/02 18:31:35+00,Unassigned,3007,Almost impossible to cross this street.
-77.04412274,38.88682373,1055,{5929B58C-06A3-4A58-8C58-44118138386C},1055,Car Driver,Speeding,2015/07/02 18:31:38+00,Unassigned,6316,speeding. a lot of speeding.
-77.04585486,38.9025322,1056,{AEF3EF15-2DB9-4B64-BFC9-D5676E25ED06},1056,Pedestrian,Speeding,2015/07/02 18:33:29+00,Unassigned,7158,
-77.02311352,38.87081302,1057,{AEF60B95-FF90-4247-911E-BF3EAF6B81E0},1057,Biker,Speeding,2015/07/02 18:34:57+00,Unassigned,3363,Cars speed here and pass dangerously. It is unnecessary to have two lanes for cars along this stretch. There should be a bike only lane and a car only lane.
-77.01754717,38.87862802,1058,{B6C339D9-2E99-46E6-BF5F-3E125660FAD1},1058,Biker,Jaywalking,2015/07/02 18:35:53+00,Unassigned,14208,Many pedestrians crossing willy-nilly like all along this block.
-77.03311573,38.88394349,1059,{F5A1BD68-4FB2-4517-B841-4CF881F057D0},1059,Biker,Failure to stop for pedestrians,2015/07/02 18:36:14+00,Unassigned,9050,Speeding cars do not stop for pedestrians.
-76.99108506,38.87329488,1060,{72BC4DCD-2F17-4BDF-A0CB-D15A94720D87},1060,Biker,Long wait to cross,2015/07/02 18:39:18+00,Unassigned,14786,"This light and the pedestrian cross button do not work. I once saw workers adjusting the lights. I told them this, and they said they'd fix it. They didn't."
-76.99045764,38.87185914,1061,{2E34872E-CD91-4BCB-8342-2F9265AD0C3F},1061,Biker,Speeding,2015/07/02 18:39:53+00,Unassigned,14849,Cars speed across the bridge.
-76.98344864,38.90013542,1062,{890346B4-641E-4673-8D08-FB1A77D56A72},1062,Car Driver,Jaywalking,2015/07/02 18:44:30+00,Unassigned,587,"Lots of people jaywalk here and all down Benning road. At this light in particular, I nearly hit people while having the green light all the time."
-77.07257055,38.93349232,1063,{A0F42647-1586-451D-BD8C-9C6C6C9D2805},1063,Pedestrian,Red light running,2015/07/02 19:02:27+00,Unassigned,2323,"Drivers heading north on Wisconsin wanting to turn left onto Macomb get stuck halfway into the left turn, forcing them to choose between being head by southbound cars or running over pedestrians in the Macomb crosswalk. Very dangerous."
-77.07313481,38.92886676,1064,{9431943A-7DC2-404A-AA8E-604C17DC9989},1064,Pedestrian,Speeding,2015/07/02 19:16:08+00,Unassigned,6046,"Cars routinely speed along this section of Wisconsin, which is heavily trafficked by pedestrians."
-77.07266978,38.93176928,1065,{FABB28AC-FECC-439D-B11C-D9D44BF9E997},1065,Pedestrian,Speeding,2015/07/02 19:17:09+00,Unassigned,6434,"Cars routinely speed on this section of Wisconsin, in front of the cathedral, which is heavily trafficked by pedestrians."
-77.01811056,38.92089633,1066,{EB5885A6-2476-49CD-A2E3-2F02EE0080CB},1066,Biker,Other Biking Issue,2015/07/02 19:19:42+00,Unassigned,10928,The bike lanes on 5th St NW north of here need to connect to bike lanes on 7th St NW to the southwest. This is a small but important gap in the network.
-77.02807809,38.93105859,1067,{3552F49E-4E54-4B59-BAD5-31AA07D27F75},1067,Biker,Double parking,2015/07/02 19:22:55+00,Unassigned,7835,The bike lane is consistently blocked by trucks.
-77.03651636,38.91207812,1068,{D8BA096E-B480-44F8-BE39-22A7DD2F3695},1068,Car Driver,Speeding,2015/07/02 19:41:35+00,Unassigned,1816,Drivers drive aggressively and no-one does anything about it
-77.01975224,38.97756495,1069,{FE51D7CA-B5E0-457C-8A04-D69DC02CF67C},1069,Car Driver,Other Driving Issue,2015/07/02 19:50:04+00,Unassigned,2002,There is a large bump across the road due to an underground pipe but it is not marked. Someone even spray-painted to mark it but it faded. It is great to slow people down but mean to hide the method of doing so. Paint this unintentional speed hump
-77.0308989,38.96264668,1070,{90FE4187-040D-4A66-B515-C6D7EB2EE1ED},1070,Pedestrian,Other Driving Issue,2015/07/02 19:53:24+00,Unassigned,8360,There is literally no reason for this street to exist other than to store cars. Deadending it in the middle would prevent dangerous cut through traffic
-76.98245127,38.92096934,1071,{5E4DD78E-613F-457C-BFAF-C830B03D8B1B},1071,Car Driver,Double parking,2015/07/02 19:57:00+00,Unassigned,9521,Constant standing around from pedestrians and cars. Loitering pedestrians are constantly in the street and are a hazard to both bikes and cars.
-76.99845388,38.88128043,1072,{8A6F02EC-FBC3-4C1B-B57F-65EE6CFFD176},1072,Pedestrian,Failure to stop for pedestrians,2015/07/02 20:20:28+00,Unassigned,7334,Cars (including MPD vehicles w/o emergency lights) always run through this stop sign without stopping. Dangerous with families around! Perhaps a raised crosswalk and/or speed hump on 6th btwn VA Ave and G St would help slow/stop traffic.
-77.07299673,38.93188879,1073,{F574DB3A-F46D-45F6-AF3D-CA11C2929D3E},1073,Pedestrian,Not enough time to cross,2015/07/02 19:17:53+00,Unassigned,3087,Crossing wisconsin at Woodley. The crosswalk light is about 15 seconds long. Impossible to get across in the allotted time.
-77.02808355,38.90442658,1074,{21E0F8A7-5074-4B3B-ACFA-89B1885EC4A1},1074,Car Driver,Other Driving Issue,2015/07/02 19:30:45+00,Unassigned,11007,"Because 2 lanes shift left through the intersection, and then merge shortly after crossing Mass Ave, vehicles in the left lane often cross into the right lane without warning."
-77.0345346,38.91695326,1075,{844EF8B8-B475-476C-9386-3919367C17D3},1075,Biker,Red light running,2015/07/02 19:43:07+00,Unassigned,10024,Cars often run the no turn on left signal and drive into the cycle track
-77.03650273,38.91803836,1076,{5299F952-5913-4F6F-8165-B21979334994},1076,Car Driver,Speeding,2015/07/02 19:43:40+00,Unassigned,3684,Aggressive speeding. No enforecement
-77.03657263,38.9169388,1077,{38249A10-7836-41F9-A968-B0875F03A7F1},1077,Pedestrian,Red light running,2015/07/02 19:44:05+00,Unassigned,11305,Red lights are run almost every cycle
-77.03847459,38.91849975,1078,{DDC7DAE8-6717-48A9-8E9F-12A135824135},1078,Pedestrian,Failure to stop for pedestrians,2015/07/02 19:45:20+00,Unassigned,7171,"poor sight lines due to close and illegally parked cars make this tough for drivers. Also, drivers just don't stop."
-77.01598611,38.97498991,1079,{F5104A3D-E1DA-48E1-A1D6-9294DC1A1DA2},1079,Biker,Other Biking Issue,2015/07/02 19:46:24+00,Unassigned,9034,"This area is heavily trafficked and as a result, difficult to bike through. With parking banned on one side of the street, adding bike lanes or a cycle track would be relatively easy."
-77.03645257,38.93574971,1080,{FC637D95-9506-4283-B9EE-DFAE80392814},1080,Car Driver,Speeding,2015/07/02 19:46:56+00,Unassigned,4201,aggressive speeding. Every day
-77.01612129,38.9718613,1081,{13133A01-6B18-41E4-81FB-DF1F88EBB61A},1081,Car Driver,Poor visibility,2015/07/02 19:47:32+00,Unassigned,6021,"Drivers turning north from 3rd St cannot see cars headed north on Blair Rd and many near misses occur. Plus, signals don't give many gaps in traffic"
-77.04973432,38.92215935,1082,{8A898957-D02D-40CA-9CB9-07070FDBCD5C},1082,Car Driver,Speeding,2015/07/02 19:47:37+00,Unassigned,11953,aggressive speeding. Every day
-77.0198985,38.97359036,1083,{B8362329-C59E-4F8E-9452-232234FD744A},1083,Biker,Stop sign running,2015/07/02 19:48:06+00,Unassigned,9514,Cars including police cars and buses frequently run this stop sign due to the hill.
-77.05258921,38.9233547,1084,{26580C64-07F9-41A3-9BDE-AAC79D24DAF0},1084,Pedestrian,Failure to stop for pedestrians,2015/07/02 19:48:22+00,Unassigned,12780,right turning cars often fail to stop for pedestrians
-77.05060157,38.92349265,1085,{57A57E65-3AF9-4F6B-84FB-957BA2951425},1085,Pedestrian,Failure to stop for pedestrians,2015/07/02 19:48:52+00,Unassigned,4982,everyone fails to stop for pedestrians
-77.06636838,38.92439971,1086,{86D6B7E8-4C07-46C6-B702-E6327011DEA0},1086,Pedestrian,Failure to stop for pedestrians,2015/07/02 19:49:53+00,Unassigned,9367,right turning cars often fail to see pedestrians
-77.02053915,38.97652694,1087,{5D35B59A-11A5-4A25-AE3B-A88A8BBE0315},1087,Car Driver,Other Driving Issue,2015/07/02 19:51:03+00,Unassigned,6180,"The paint lines are faded which create overly wide traffic lanes, encouraging speeding. Repainting would made this intersection much safer."
-77.02785194,38.91558132,1088,{F39DF7A7-D6EB-45E1-8D2E-2FEC978879E7},1088,Biker,Speeding,2015/07/02 19:51:28+00,Unassigned,543,drivers often speed and don't have time to notice me
-77.01667243,38.97689389,1089,{F580B6CC-BB98-4FD4-B81C-820C0C41574C},1089,Car Driver,Other Driving Issue,2015/07/02 19:52:12+00,Unassigned,6971,The exit/entrance to the parking has a large blind spot to the north. Adding a stop sign for all cars would make this access point much safer.
-76.97843759,38.91895267,1090,{B0D3EB12-1A8C-464E-A779-0D759CFCD169},1090,Biker,Poor visibility,2015/07/02 19:59:00+00,Unassigned,1652,This portion of Montana Ave has poor sidewalks and visibility. Tree brush is constantly lying in the sidewalk along with trash. Additionally there is a light post in the MIDDLE of the sidewalk.
-77.07459561,38.96100677,1091,{6E171636-B47B-42B5-B554-802B68EA2BED},1091,Biker,Other Biking Issue,2015/07/02 20:02:03+00,Unassigned,6974,"Biking on Military Ave between Conn Ave and Western Ave is like biking on the moon. SOOOOO MANY CRATERS. This road is crumbling and driving, never mind biking, is a nightmare! PAVE THE ROAD!!"
-77.00327182,38.88761536,1092,{EA289613-91AA-45B7-8142-5614CCAE780E},1092,Pedestrian,Not enough time to cross,2015/07/02 20:06:11+00,Unassigned,12910,
-77.01771076,38.87727393,1093,{37D4ED92-C1B1-4A7B-8B46-A131A510219B},1093,Biker,Double parking,2015/07/02 20:17:45+00,Unassigned,14208,"Cars are always double parked blocking bike lane and/or parked in the center median (including MPD, DCFC, and other city vehicles). Dangerous for bikers to merge in/out of traffic, and for pedestrian visibility when crossing street."
-77.04235066,38.98745146,1094,{5F6B09D2-DBD0-4664-8CD0-D36A0020B189},1094,Pedestrian,Failure to stop for pedestrians,2015/07/02 20:36:55+00,Unassigned,8237,No sidewalk or crosswalk. And drivers often make the turn to Portal Drive at higher speed.
-77.0420707,38.98662039,1095,{1D1F2E6A-8704-4C79-827E-275101347ED2},1095,Pedestrian,Other Walking Issue,2015/07/02 20:39:56+00,Unassigned,8237,Very short sidewalk on the northwest side of intersection.
-77.04771079,38.90070317,1096,{99D0AB15-BC97-4681-935B-03F0F8CE9D74},1096,Pedestrian,Failure to stop for pedestrians,2015/07/02 20:56:39+00,Unassigned,11728,"mid-block crosswalk; motorists *rarely* stop or yield for pedestrians.

Sidewalk on south side of I Street closed for constructions, pedestrians forced to cross."
-77.03364767,38.89537141,1097,{F6510AB7-6670-4526-948E-5644EE4D610D},1097,Biker,Other Biking Issue,2015/07/02 20:58:54+00,Unassigned,759,"The 15th street cycletrack should be extended at least as far as the Mall, likely much further.

Also, the kind folks who own the Ellipse love to randomly block entrances and exits, blocking one of the routes for people heading to the National Mall."
-77.03364665,38.89791397,1098,{2AA24BCA-2241-40D6-A56E-2E6113AE63DD},1098,Pedestrian,Failure to stop for pedestrians,2015/07/02 21:11:47+00,Unassigned,3030,"Many cyclists and segway riders fail to stop for the red light and fail to give right of way to pedestrians at the signals along here, especially at G and F streets."
-77.01673674,38.9126126,1099,{B1D50557-88BF-40D7-8BE7-5E081D489037},1099,Pedestrian,Other Walking Issue,2015/07/02 22:03:30+00,Unassigned,5563,bricks missing from sidewalk and/or sunken into ground.
-77.02396911,38.91162285,1100,{F2AE84CF-10DB-4E22-B3D3-0ACF43379460},1100,Pedestrian,Failure to stop for pedestrians,2015/07/02 23:16:40+00,Unassigned,815,Cars turning onto 9th from Rhode Island frequently fail to yield to pedestrians. It is very very dangerous to cross the street there.
-77.01434269,38.91557629,1101,{3C402CF8-67D7-4B6E-9100-7E835DC6A80A},1101,Pedestrian,Failure to stop for pedestrians,2015/07/02 23:19:38+00,Unassigned,1440,"Cars frequently speed down 2nd street and fail to yield to pedestrians, especially at the crosswalk at T St."
-77.01429692,38.91520487,1102,{C3E88188-1C08-4054-B749-25CB120BDE5D},1102,Car Driver,Speeding,2015/07/02 23:20:08+00,Unassigned,1440,Cars frequently speed down 2nd street which creates safety issues for pedestrians.
-76.99100906,38.90020817,1103,{E467ED41-517E-4081-B560-D3F0F40E1C94},1103,Pedestrian,Speeding,2015/07/03 00:16:02+00,Unassigned,10098,
-77.0005813,38.88986425,1104,{7A21CE15-5356-43E5-B3A2-A68AD6F76F8A},1104,Biker,Cyclist behavior,2015/07/03 00:18:30+00,Unassigned,5906,"Cyclists run this light constantly. It's because in the morning when the light at fifth street turns green, the light at 4th St turns red, so cars and bikes have to wait at two consecutive lights. I've seen a number of close calls here."
-77.04840804,38.90070305,1105,{BB030B88-2847-481D-A0A8-E7FDA9CA4661},1105,Pedestrian,Double parking,2015/07/02 20:55:17+00,Unassigned,11728,"Trucks often double park right at the NE corner of 22nd & I Streets, primarily serving GW's Medical Faculty Associates."
-77.05917077,38.88511224,1106,{0A1EFD6E-D9C3-44EC-B6BE-6B7264B1CEEF},1106,Biker,Other Biking Issue,2015/07/02 21:01:40+00,Unassigned,1228,"Crossing the GW Parkway shouldn't be done at-grade, or if it must, drivers should be made to stop with a stoplight or other traffic control device. It is a major safety hazard."
-77.04168816,38.90725443,1107,{45CEF1B5-1C9C-4A00-AC0F-B0F3A41237BA},1107,Pedestrian,Long wait to cross,2015/07/02 21:14:53+00,Unassigned,3109,"Pedestrians crossing 18th Street at N have a 6 second ""walk"" signal followed by 92 seconds of waiting for another ""walk"" signal to come around."
-77.04168295,38.90758156,1108,{A8560336-ADFC-4C99-902D-58326E5242F2},1108,Pedestrian,Blocking the crosswalk,2015/07/02 21:17:01+00,Unassigned,3004,"Drivers trying to turn right onto N obstruct the crosswalk during and after the very short ped ""walk"" signal."
-77.03736748,38.99154499,1109,{91AAEA19-EAA3-4ECE-A456-B463ADEAD348},1109,Pedestrian,Accessibility Issue,2015/07/02 22:23:15+00,Unassigned,269,"The sidewalk on the south side of North Portal Drive is not up to code. There are utility poles in the middle of the sidewalk, interfering brush, and no curb cuts. This is on NPS land, but needs to be brought up to current standards."
-77.01215784,38.91553573,1110,{4209121C-4641-47D7-A1C4-464AA00E6550},1110,Pedestrian,Not enough time to cross,2015/07/02 23:19:00+00,Unassigned,5278,The light doesn't provide quite enough time to cross unless you walk very quickly. Its difficult for younger or older pedestrians to make it across in time.
-77.01215784,38.91553573,1111,{71B17C43-C767-4D50-A67E-7C973F74D9A9},1111,Biker,Speeding,2015/07/02 23:32:32+00,Unassigned,5278,
-77.04510392,38.89210883,1112,{EC95312C-0F09-4C04-AFD8-7EF08D1B613D},1112,Biker,Speeding,2015/07/03 00:18:57+00,Unassigned,11288,
-77.04348113,38.89295411,1113,{A34CCD1A-5936-4DF5-A176-01607B05A9B8},1113,Biker,Speeding,2015/07/03 00:21:44+00,Unassigned,13163,Very dangerous. Virginia drivers trying to get home.
-77.0597099,38.9290213,1114,{F8176806-6C61-4CB7-9BAC-A2B66426A3E1},1114,Car Driver,Poor visibility,2015/07/03 00:30:28+00,Unassigned,12122,"coming through alley, visibility to turn either way onto Cathedral Ave is impossible due to cars parked on Cathedral Ave close to alley, until you pull out far enough to block traffic/be hit"
